/Users/engun/CLionProjects/PythonCppHomogeneousContainers/cmake-build-release/PythonCppHomogeneousContainers
Hello, World!
RSS(Mb): was:      5.449 now:      5.461 diff:     +0.012 Peak was:      5.449 now:      5.461 diff:     +0.012 test_vector_to_py_tuple<bool>
RSS(Mb): was:      5.461 now:      5.465 diff:     +0.004 Peak was:      5.461 now:      5.465 diff:     +0.004 test_vector_to_py_tuple<long>
RSS(Mb): was:      5.465 now:      5.465 diff:     +0.000 Peak was:      5.465 now:      5.465 diff:     +0.000 test_vector_to_py_tuple<double>
RSS(Mb): was:      5.465 now:      5.469 diff:     +0.004 Peak was:      5.465 now:      5.469 diff:     +0.004 test_py_tuple_to_vector<bool>
RSS(Mb): was:      5.469 now:      5.469 diff:     +0.000 Peak was:      5.469 now:      5.469 diff:     +0.000 test_py_tuple_to_vector<long>
RSS(Mb): was:      5.469 now:      5.469 diff:     +0.000 Peak was:      5.469 now:      5.469 diff:     +0.000 test_py_tuple_to_vector<double>
RSS(Mb): was:      5.469 now:      5.469 diff:     +0.000 Peak was:      5.469 now:      5.469 diff:     +0.000 test_vector_to_py_tuple_round_trip<bool>
RSS(Mb): was:      5.469 now:      5.484 diff:     +0.016 Peak was:      5.469 now:      5.484 diff:     +0.016 test_vector_to_py_tuple_round_trip<long>
RSS(Mb): was:      5.484 now:      5.484 diff:     +0.000 Peak was:      5.484 now:      5.484 diff:     +0.000 test_vector_to_py_tuple_round_trip<double>
RSS(Mb): was:      5.488 now:      5.488 diff:     +0.000 Peak was:      5.488 now:      5.488 diff:     +0.000 test_py_tuple_to_vector_round_trip<bool>
RSS(Mb): was:      5.488 now:      5.508 diff:     +0.020 Peak was:      5.488 now:      5.508 diff:     +0.020 test_py_tuple_to_vector_round_trip<long>
RSS(Mb): was:      5.508 now:      5.523 diff:     +0.016 Peak was:      5.508 now:      5.523 diff:     +0.016 test_py_tuple_to_vector_round_trip<double>
RSS(Mb): was:      5.523 now:      5.633 diff:     +0.109 Peak was:      5.523 now:      5.633 diff:     +0.109 test_vector_string_to_py_tuple
RSS(Mb): was:      5.633 now:      5.637 diff:     +0.004 Peak was:      5.633 now:      5.637 diff:     +0.004 test_py_tuple_string_to_vector
RSS(Mb): was:      5.637 now:      5.672 diff:     +0.035 Peak was:      5.637 now:      5.672 diff:     +0.035 test_unordered_set_to_py_set<long>
RSS(Mb): was:      5.672 now:      5.676 diff:     +0.004 Peak was:      5.672 now:      5.676 diff:     +0.004 test_py_set_to_unordered_set<long>
RSS(Mb): was:      5.676 now:      5.684 diff:     +0.008 Peak was:      5.676 now:      5.684 diff:     +0.008 test_cpp_std_unordered_map_to_py_dict<double, double>
RSS(Mb): was:      5.684 now:      5.684 diff:     +0.000 Peak was:      5.684 now:      5.684 diff:     +0.000 test_py_dict_to_cpp_std_unordered_map<double, double>
====RSS(Mb): was:      5.367 now:      5.684 diff:     +0.316 Peak was:      5.367 now:      5.684 diff:     +0.316 ==== test_functional.cpp
RSS(Mb): was:      5.688 now:     10.949 diff:     +5.262 Peak was:      5.688 now:     10.949 diff:     +5.262 test_perf_vector_to_py_tuple<bool>
RSS(Mb): was:     10.949 now:     17.430 diff:     +6.480 Peak was:     10.953 now:     34.625 diff:    +23.672 test_perf_vector_to_py_tuple<long>
RSS(Mb): was:     17.430 now:     17.676 diff:     +0.246 Peak was:     34.625 now:     34.625 diff:     +0.000 test_perf_vector_to_py_tuple<double>
RSS(Mb): was:     17.676 now:     18.250 diff:     +0.574 Peak was:     34.625 now:     34.625 diff:     +0.000 test_perf_py_tuple_to_vector<bool>
RSS(Mb): was:     18.250 now:     13.941 diff:     -4.309 Peak was:     34.625 now:     34.625 diff:     +0.000 test_perf_py_tuple_to_vector<long>
RSS(Mb): was:     13.941 now:     13.949 diff:     +0.008 Peak was:     34.625 now:     34.625 diff:     +0.000 test_perf_py_tuple_to_vector<double>
RSS(Mb): was:     13.949 now:    186.395 diff:   +172.445 Peak was:     34.625 now:   2634.395 diff:  +2599.770 test_perf_vector_string_to_py_tuple
RSS(Mb): was:    186.395 now:    169.137 diff:    -17.258 Peak was:   2634.395 now:   2634.395 diff:     +0.000 test_perf_py_tuple_string_to_vector
RSS(Mb): was:    169.137 now:    162.918 diff:     -6.219 Peak was:   2634.395 now:   2634.395 diff:     +0.000 test_perf_cpp_std_unordered_map_to_py_dict<double>
RSS(Mb): was:    162.918 now:     59.105 diff:   -103.812 Peak was:   2634.395 now:   2634.395 diff:     +0.000 test_perf_py_dict_to_cpp_std_unordered_map<double>
RSS(Mb): was:     59.105 now:    192.797 diff:   +133.691 Peak was:   2634.395 now:   5231.465 diff:  +2597.070 test_cpp_std_unordered_map_to_py_dict_string
RSS(Mb): was:    192.797 now:    214.270 diff:    +21.473 Peak was:   5231.465 now:   5231.465 diff:     +0.000 test_perf_vector_string_to_py_tuple_multiple
====RSS(Mb): was:      5.688 now:    214.270 diff:   +208.582 Peak was:      5.688 now:   5231.465 diff:  +5225.777 ==== test_performance.cpp
RSS(Mb): was:    214.270 now:    204.078 diff:    -10.191 Peak was:   5231.465 now:   5231.465 diff:     +0.000 test_memory_py_tuple
RSS(Mb): was:    204.078 now:    223.965 diff:    +19.887 Peak was:   5231.465 now:   5231.465 diff:     +0.000 test_memory_py_dict
RSS(Mb): was:    223.965 now:    180.730 diff:    -43.234 Peak was:   5231.465 now:   5231.465 diff:     +0.000 test_memory_vector_string_to_py_tuple(1024, 2048, 512, 1<<16)
====RSS(Mb): was:    214.270 now:    180.730 diff:    -33.539 Peak was:   5231.465 now:   5231.465 diff:     +0.000 ==== test_memory.cpp
Number of tests: 372
REGEX_HEAD: "HEAD:\s+(\S+)\s+(\S+)\s+(\S+)\s+(\S+)\s+(\S+)\s+(\S+)\s+(\S+)"
REGEX_TEST: "TEST:\s+(\d+)\s+(\d+)\s+([0-9+-.]+)\s+([0-9+-.]+)\s+(\d+)\s+([0-9+-.]+)\s+(\S+)"
REGEX_TAIL: "TAIL:\s+(.+)"
HEAD: Fail   Scale  Repeat         Time(s)     Std.Dev.(s)         Min.(s)         Max.(s)     Count      Rate(/s) Name
TEST:    0     512      10     0.000118998     0.000073318     0.000091363     0.000338011        10       84034.7 test_vector_string_to_py_tuple_multiple<std::string[2048]>():[512]
TEST:    0    2048      10     0.000731179     0.000215650     0.000539530     0.001214229        10       13676.5 test_vector_string_to_py_tuple_multiple<std::string[2048]>():[2048]
TEST:    0    8192      10     0.004131852     0.000603161     0.003462945     0.005538531        10        2420.2 test_vector_string_to_py_tuple_multiple<std::string[2048]>():[8192]
TEST:    0   32768      10     0.029500296     0.003348307     0.025188107     0.036795531        10         339.0 test_vector_string_to_py_tuple_multiple<std::string[2048]>():[32768]
TEST:    0  131072      10     0.132850867     0.005277273     0.123949503     0.142343210        10          75.3 test_vector_string_to_py_tuple_multiple<std::string[2048]>():[131072]
TEST:    0  524288      10     0.523697491     0.044084056     0.496093513     0.654290109        10          19.1 test_vector_string_to_py_tuple_multiple<std::string[2048]>():[524288]
TEST:    0 1048576       1     0.022908776             N/A             N/A             N/A         1          43.7 test_memory_py_tuple<double>
TEST:    0 1048576       1     0.109995465             N/A             N/A             N/A         1           9.1 test_memory_py_dict<double>
TEST:    0     512       1     0.000013205             N/A             N/A             N/A         1       75726.0 test_vector_string_to_py_tuple<std::string[8]>():[512]
TEST:    0    1024       1     0.000015987             N/A             N/A             N/A         1       62548.9 test_vector_string_to_py_tuple<std::string[8]>():[1024]
TEST:    0    2048       1     0.000035729             N/A             N/A             N/A         1       27988.9 test_vector_string_to_py_tuple<std::string[8]>():[2048]
TEST:    0    4096       1     0.000066363             N/A             N/A             N/A         1       15068.5 test_vector_string_to_py_tuple<std::string[8]>():[4096]
TEST:    0    8192       1     0.000134694             N/A             N/A             N/A         1        7424.3 test_vector_string_to_py_tuple<std::string[8]>():[8192]
TEST:    0   16384       1     0.000272058             N/A             N/A             N/A         1        3675.7 test_vector_string_to_py_tuple<std::string[8]>():[16384]
TEST:    0   32768       1     0.000563348             N/A             N/A             N/A         1        1775.1 test_vector_string_to_py_tuple<std::string[8]>():[32768]
TEST:    0   65536       1     0.001207559             N/A             N/A             N/A         1         828.1 test_vector_string_to_py_tuple<std::string[8]>():[65536]
TEST:    0     512       1     0.001904244             N/A             N/A             N/A         1         525.1 test_vector_string_to_py_tuple<std::string[16]>():[512]
TEST:    0    1024       1     0.000020260             N/A             N/A             N/A         1       49359.6 test_vector_string_to_py_tuple<std::string[16]>():[1024]
TEST:    0    2048       1     0.000038389             N/A             N/A             N/A         1       26049.5 test_vector_string_to_py_tuple<std::string[16]>():[2048]
TEST:    0    4096       1     0.000078483             N/A             N/A             N/A         1       12741.5 test_vector_string_to_py_tuple<std::string[16]>():[4096]
TEST:    0    8192       1     0.000160442             N/A             N/A             N/A         1        6232.8 test_vector_string_to_py_tuple<std::string[16]>():[8192]
TEST:    0   16384       1     0.000281422             N/A             N/A             N/A         1        3553.4 test_vector_string_to_py_tuple<std::string[16]>():[16384]
TEST:    0   32768       1     0.000604128             N/A             N/A             N/A         1        1655.3 test_vector_string_to_py_tuple<std::string[16]>():[32768]
TEST:    0   65536       1     0.001407576             N/A             N/A             N/A         1         710.4 test_vector_string_to_py_tuple<std::string[16]>():[65536]
TEST:    0     512       1     0.000010093             N/A             N/A             N/A         1       99083.5 test_vector_string_to_py_tuple<std::string[32]>():[512]
TEST:    0    1024       1     0.000022086             N/A             N/A             N/A         1       45278.6 test_vector_string_to_py_tuple<std::string[32]>():[1024]
TEST:    0    2048       1     0.000044431             N/A             N/A             N/A         1       22507.1 test_vector_string_to_py_tuple<std::string[32]>():[2048]
TEST:    0    4096       1     0.000076548             N/A             N/A             N/A         1       13063.8 test_vector_string_to_py_tuple<std::string[32]>():[4096]
TEST:    0    8192       1     0.000168947             N/A             N/A             N/A         1        5919.0 test_vector_string_to_py_tuple<std::string[32]>():[8192]
TEST:    0   16384       1     0.000292505             N/A             N/A             N/A         1        3418.7 test_vector_string_to_py_tuple<std::string[32]>():[16384]
TEST:    0   32768       1     0.000547026             N/A             N/A             N/A         1        1828.1 test_vector_string_to_py_tuple<std::string[32]>():[32768]
TEST:    0   65536       1     0.001880540             N/A             N/A             N/A         1         531.8 test_vector_string_to_py_tuple<std::string[32]>():[65536]
TEST:    0     512       1     0.000025606             N/A             N/A             N/A         1       39052.6 test_vector_string_to_py_tuple<std::string[64]>():[512]
TEST:    0    1024       1     0.000022424             N/A             N/A             N/A         1       44594.1 test_vector_string_to_py_tuple<std::string[64]>():[1024]
TEST:    0    2048       1     0.000045510             N/A             N/A             N/A         1       21973.4 test_vector_string_to_py_tuple<std::string[64]>():[2048]
TEST:    0    4096       1     0.000103955             N/A             N/A             N/A         1        9619.5 test_vector_string_to_py_tuple<std::string[64]>():[4096]
TEST:    0    8192       1     0.000183185             N/A             N/A             N/A         1        5458.9 test_vector_string_to_py_tuple<std::string[64]>():[8192]
TEST:    0   16384       1     0.000341942             N/A             N/A             N/A         1        2924.5 test_vector_string_to_py_tuple<std::string[64]>():[16384]
TEST:    0   32768       1     0.000729136             N/A             N/A             N/A         1        1371.5 test_vector_string_to_py_tuple<std::string[64]>():[32768]
TEST:    0   65536       1     0.002612552             N/A             N/A             N/A         1         382.8 test_vector_string_to_py_tuple<std::string[64]>():[65536]
TEST:    0     512       1     0.000016245             N/A             N/A             N/A         1       61559.3 test_vector_string_to_py_tuple<std::string[128]>():[512]
TEST:    0    1024       1     0.000026275             N/A             N/A             N/A         1       38058.3 test_vector_string_to_py_tuple<std::string[128]>():[1024]
TEST:    0    2048       1     0.000064387             N/A             N/A             N/A         1       15531.0 test_vector_string_to_py_tuple<std::string[128]>():[2048]
TEST:    0    4096       1     0.000099040             N/A             N/A             N/A         1       10096.9 test_vector_string_to_py_tuple<std::string[128]>():[4096]
TEST:    0    8192       1     0.000183960             N/A             N/A             N/A         1        5436.0 test_vector_string_to_py_tuple<std::string[128]>():[8192]
TEST:    0   16384       1     0.000380995             N/A             N/A             N/A         1        2624.7 test_vector_string_to_py_tuple<std::string[128]>():[16384]
TEST:    0   32768       1     0.001539964             N/A             N/A             N/A         1         649.4 test_vector_string_to_py_tuple<std::string[128]>():[32768]
TEST:    0   65536       1     0.004099796             N/A             N/A             N/A         1         243.9 test_vector_string_to_py_tuple<std::string[128]>():[65536]
TEST:    0     512       1     0.000017863             N/A             N/A             N/A         1       55980.1 test_vector_string_to_py_tuple<std::string[256]>():[512]
TEST:    0    1024       1     0.000065359             N/A             N/A             N/A         1       15300.2 test_vector_string_to_py_tuple<std::string[256]>():[1024]
TEST:    0    2048       1     0.000064026             N/A             N/A             N/A         1       15618.8 test_vector_string_to_py_tuple<std::string[256]>():[2048]
TEST:    0    4096       1     0.000137154             N/A             N/A             N/A         1        7291.1 test_vector_string_to_py_tuple<std::string[256]>():[4096]
TEST:    0    8192       1     0.000236489             N/A             N/A             N/A         1        4228.5 test_vector_string_to_py_tuple<std::string[256]>():[8192]
TEST:    0   16384       1     0.001284681             N/A             N/A             N/A         1         778.4 test_vector_string_to_py_tuple<std::string[256]>():[16384]
TEST:    0   32768       1     0.003386008             N/A             N/A             N/A         1         295.3 test_vector_string_to_py_tuple<std::string[256]>():[32768]
TEST:    0   65536       1     0.008032918             N/A             N/A             N/A         1         124.5 test_vector_string_to_py_tuple<std::string[256]>():[65536]
TEST:    0     512       1     0.000048357             N/A             N/A             N/A         1       20679.3 test_vector_string_to_py_tuple<std::string[512]>():[512]
TEST:    0    1024       1     0.000103516             N/A             N/A             N/A         1        9660.3 test_vector_string_to_py_tuple<std::string[512]>():[1024]
TEST:    0    2048       1     0.000238918             N/A             N/A             N/A         1        4185.5 test_vector_string_to_py_tuple<std::string[512]>():[2048]
TEST:    0    4096       1     0.000465403             N/A             N/A             N/A         1        2148.7 test_vector_string_to_py_tuple<std::string[512]>():[4096]
TEST:    0    8192       1     0.000966357             N/A             N/A             N/A         1        1034.8 test_vector_string_to_py_tuple<std::string[512]>():[8192]
TEST:    0   16384       1     0.002108051             N/A             N/A             N/A         1         474.4 test_vector_string_to_py_tuple<std::string[512]>():[16384]
TEST:    0   32768       1     0.004169535             N/A             N/A             N/A         1         239.8 test_vector_string_to_py_tuple<std::string[512]>():[32768]
TEST:    0   65536       1     0.011510160             N/A             N/A             N/A         1          86.9 test_vector_string_to_py_tuple<std::string[512]>():[65536]
TEST:    0     512       1     0.000150878             N/A             N/A             N/A         1        6627.8 test_vector_string_to_py_tuple<std::string[1024]>():[512]
TEST:    0    1024       1     0.000461943             N/A             N/A             N/A         1        2164.8 test_vector_string_to_py_tuple<std::string[1024]>():[1024]
TEST:    0    2048       1     0.001288815             N/A             N/A             N/A         1         775.9 test_vector_string_to_py_tuple<std::string[1024]>():[2048]
TEST:    0    4096       1     0.001875865             N/A             N/A             N/A         1         533.1 test_vector_string_to_py_tuple<std::string[1024]>():[4096]
TEST:    0    8192       1     0.002772070             N/A             N/A             N/A         1         360.7 test_vector_string_to_py_tuple<std::string[1024]>():[8192]
TEST:    0   16384       1     0.005422678             N/A             N/A             N/A         1         184.4 test_vector_string_to_py_tuple<std::string[1024]>():[16384]
TEST:    0   32768       1     0.019056528             N/A             N/A             N/A         1          52.5 test_vector_string_to_py_tuple<std::string[1024]>():[32768]
TEST:    0   65536       1     0.041365619             N/A             N/A             N/A         1          24.2 test_vector_string_to_py_tuple<std::string[1024]>():[65536]
TEST:    0     512       1     0.000155624             N/A             N/A             N/A         1        6425.7 test_vector_string_to_py_tuple<std::string[2048]>():[512]
TEST:    0    1024       1     0.000269130             N/A             N/A             N/A         1        3715.7 test_vector_string_to_py_tuple<std::string[2048]>():[1024]
TEST:    0    2048       1     0.001040397             N/A             N/A             N/A         1         961.2 test_vector_string_to_py_tuple<std::string[2048]>():[2048]
TEST:    0    4096       1     0.002014021             N/A             N/A             N/A         1         496.5 test_vector_string_to_py_tuple<std::string[2048]>():[4096]
TEST:    0    8192       1     0.004719371             N/A             N/A             N/A         1         211.9 test_vector_string_to_py_tuple<std::string[2048]>():[8192]
TEST:    0   16384       1     0.014044545             N/A             N/A             N/A         1          71.2 test_vector_string_to_py_tuple<std::string[2048]>():[16384]
TEST:    0   32768       1     0.032340178             N/A             N/A             N/A         1          30.9 test_vector_string_to_py_tuple<std::string[2048]>():[32768]
TEST:    0   65536       1     0.074805932             N/A             N/A             N/A         1          13.4 test_vector_string_to_py_tuple<std::string[2048]>():[65536]
TAIL: Passed=822/822 Failed=0/822

====RSS(Mb): was:      5.363 now:    122.059 diff:   +116.695 Peak was:      5.363 now:   5231.465 diff:  +5226.102 main.cpp
Total execution time: 1.16e+03 (s)
Bye, bye!

Process finished with exit code 0
